ID,sample_index,frame_index,time_seconds,accel_label,steer_label
C2K19_b0c9d2329ad1606b_2018-08-02-08-34-47_40,498,996,49.799,CONSTANT,STRAIGHT
C2K19_b0c9d2329ad1606b_2018-08-02-08-34-47_40,499,998,49.899,CONSTANT,STRAIGHT
C2K19_b0c9d2329ad1606b_2018-08-02-08-34-47_40,500,1000,49.999,CONSTANT,STRAIGHT
C2K19_b0c9d2329ad1606b_2018-08-02-08-34-47_40,501,1002,50.099,CONSTANT,STRAIGHT
C2K19_b0c9d2329ad1606b_2018-08-02-08-34-47_40,502,1004,50.199,CONSTANT,STRAIGHT
C2K19_b0c9d2329ad1606b_2018-08-02-08-34-47_40,503,1006,50.299,CONSTANT,STRAIGHT
C2K19_b0c9d2329ad1606b_2018-08-02-08-34-47_40,504,1008,50.399,CONSTANT,STRAIGHT
C2K19_b0c9d2329ad1606b_2018-08-02-08-34-47_40,505,1010,50.499,CONSTANT,STRAIGHT
C2K19_b0c9d2329ad1606b_2018-08-02-08-34-47_40,506,1012,50.599,DECELERATING,STRAIGHT
C2K19_b0c9d2329ad1606b_2018-08-02-08-34-47_40,507,1014,50.699,CONSTANT,STRAIGHT
C2K19_b0c9d2329ad1606b_2018-08-02-08-34-47_40,508,1016,50.799,CONSTANT,STRAIGHT
C2K19_b0c9d2329ad1606b_2018-08-02-08-34-47_40,509,1018,50.899,CONSTANT,STRAIGHT
C2K19_b0c9d2329ad1606b_2018-08-02-08-34-47_40,510,1020,50.999,CONSTANT,STRAIGHT
C2K19_b0c9d2329ad1606b_2018-08-02-08-34-47_40,511,1022,51.099,CONSTANT,STRAIGHT
C2K19_b0c9d2329ad1606b_2018-08-02-08-34-47_40,512,1024,51.199,CONSTANT,STRAIGHT
C2K19_b0c9d2329ad1606b_2018-08-02-08-34-47_40,513,1026,51.299,CONSTANT,STRAIGHT
C2K19_b0c9d2329ad1606b_2018-08-02-08-34-47_40,514,1028,51.399,DECELERATING,STRAIGHT
C2K19_b0c9d2329ad1606b_2018-08-02-08-34-47_40,515,1030,51.499,CONSTANT,STRAIGHT
C2K19_b0c9d2329ad1606b_2018-08-02-08-34-47_40,516,1032,51.599,CONSTANT,STRAIGHT
C2K19_b0c9d2329ad1606b_2018-08-02-08-34-47_40,517,1034,51.699,DECELERATING,STRAIGHT
C2K19_b0c9d2329ad1606b_2018-08-02-08-34-47_40,518,1036,51.799,CONSTANT,STRAIGHT
C2K19_b0c9d2329ad1606b_2018-08-02-08-34-47_40,519,1038,51.899,DECELERATING,STRAIGHT
C2K19_b0c9d2329ad1606b_2018-08-02-08-34-47_40,520,1040,51.999,CONSTANT,STRAIGHT
C2K19_b0c9d2329ad1606b_2018-08-02-08-34-47_40,521,1042,52.099,CONSTANT,STRAIGHT
C2K19_b0c9d2329ad1606b_2018-08-02-08-34-47_40,522,1044,52.199,DECELERATING,STRAIGHT
C2K19_b0c9d2329ad1606b_2018-08-02-08-34-47_40,523,1046,52.299,CONSTANT,STRAIGHT
C2K19_b0c9d2329ad1606b_2018-08-02-08-34-47_40,524,1048,52.399,CONSTANT,STRAIGHT
C2K19_b0c9d2329ad1606b_2018-08-02-08-34-47_40,525,1050,52.499,DECELERATING,STRAIGHT
C2K19_b0c9d2329ad1606b_2018-08-02-08-34-47_40,526,1052,52.599,CONSTANT,STRAIGHT
C2K19_b0c9d2329ad1606b_2018-08-02-08-34-47_40,527,1054,52.699,CONSTANT,STRAIGHT
C2K19_b0c9d2329ad1606b_2018-08-02-08-34-47_40,528,1056,52.799,CONSTANT,STRAIGHT
C2K19_b0c9d2329ad1606b_2018-08-02-08-34-47_40,529,1058,52.899,CONSTANT,STRAIGHT
C2K19_b0c9d2329ad1606b_2018-08-02-08-34-47_40,530,1060,52.999,DECELERATING,STRAIGHT
C2K19_b0c9d2329ad1606b_2018-08-02-08-34-47_40,531,1062,53.099,CONSTANT,STRAIGHT
C2K19_b0c9d2329ad1606b_2018-08-02-08-34-47_40,532,1064,53.199,CONSTANT,STRAIGHT
C2K19_b0c9d2329ad1606b_2018-08-02-08-34-47_40,533,1066,53.299,DECELERATING,STRAIGHT
C2K19_b0c9d2329ad1606b_2018-08-02-08-34-47_40,534,1068,53.399,CONSTANT,STRAIGHT
C2K19_b0c9d2329ad1606b_2018-08-02-08-34-47_40,535,1070,53.499,DECELERATING,STRAIGHT
C2K19_b0c9d2329ad1606b_2018-08-02-08-34-47_40,536,1072,53.599,DECELERATING,STRAIGHT
C2K19_b0c9d2329ad1606b_2018-08-02-08-34-47_40,537,1074,53.699,CONSTANT,STRAIGHT
C2K19_b0c9d2329ad1606b_2018-08-02-08-34-47_40,538,1076,53.799,CONSTANT,STRAIGHT
C2K19_b0c9d2329ad1606b_2018-08-02-08-34-47_40,539,1078,53.899,CONSTANT,STRAIGHT
C2K19_b0c9d2329ad1606b_2018-08-02-08-34-47_40,540,1080,53.999,CONSTANT,STRAIGHT
C2K19_b0c9d2329ad1606b_2018-08-02-08-34-47_40,541,1082,54.099,CONSTANT,STRAIGHT
C2K19_b0c9d2329ad1606b_2018-08-02-08-34-47_40,542,1084,54.199,CONSTANT,STRAIGHT
C2K19_b0c9d2329ad1606b_2018-08-02-08-34-47_40,543,1086,54.299,CONSTANT,STRAIGHT
C2K19_b0c9d2329ad1606b_2018-08-02-08-34-47_40,544,1088,54.399,CONSTANT,STRAIGHT
C2K19_b0c9d2329ad1606b_2018-08-02-08-34-47_40,545,1090,54.499,CONSTANT,STRAIGHT
C2K19_b0c9d2329ad1606b_2018-08-02-08-34-47_40,546,1092,54.599,CONSTANT,STRAIGHT
C2K19_b0c9d2329ad1606b_2018-08-02-08-34-47_40,547,1094,54.699,CONSTANT,STRAIGHT
C2K19_b0c9d2329ad1606b_2018-08-02-08-34-47_40,548,1096,54.799,CONSTANT,STRAIGHT
C2K19_b0c9d2329ad1606b_2018-08-02-08-34-47_40,549,1098,54.899,CONSTANT,STRAIGHT
C2K19_b0c9d2329ad1606b_2018-08-02-08-34-47_40,550,1100,54.999,CONSTANT,STRAIGHT
C2K19_b0c9d2329ad1606b_2018-08-02-08-34-47_40,551,1102,55.099,CONSTANT,STRAIGHT
C2K19_b0c9d2329ad1606b_2018-08-02-08-34-47_40,552,1104,55.199,CONSTANT,STRAIGHT
C2K19_b0c9d2329ad1606b_2018-08-02-08-34-47_40,553,1106,55.299,CONSTANT,STRAIGHT
C2K19_b0c9d2329ad1606b_2018-08-02-08-34-47_40,554,1108,55.399,CONSTANT,STRAIGHT
C2K19_b0c9d2329ad1606b_2018-08-02-08-34-47_40,555,1110,55.499,CONSTANT,STRAIGHT
C2K19_b0c9d2329ad1606b_2018-08-02-08-34-47_40,556,1112,55.599,CONSTANT,RIGHT
C2K19_b0c9d2329ad1606b_2018-08-02-08-34-47_40,557,1114,55.699,CONSTANT,RIGHT
C2K19_b0c9d2329ad1606b_2018-08-02-08-34-47_40,558,1116,55.799,DECELERATING,RIGHT
C2K19_b0c9d2329ad1606b_2018-08-02-08-34-47_40,559,1118,55.899,CONSTANT,RIGHT
C2K19_b0c9d2329ad1606b_2018-08-02-08-34-47_40,560,1120,55.999,DECELERATING,RIGHT
C2K19_b0c9d2329ad1606b_2018-08-02-08-34-47_40,561,1122,56.099,DECELERATING,RIGHT
C2K19_b0c9d2329ad1606b_2018-08-02-08-34-47_40,562,1124,56.199,DECELERATING,RIGHT
C2K19_b0c9d2329ad1606b_2018-08-02-08-34-47_40,563,1126,56.299,DECELERATING,RIGHT
C2K19_b0c9d2329ad1606b_2018-08-02-08-34-47_40,564,1128,56.399,DECELERATING,RIGHT
C2K19_b0c9d2329ad1606b_2018-08-02-08-34-47_40,565,1130,56.499,DECELERATING,RIGHT
C2K19_b0c9d2329ad1606b_2018-08-02-08-34-47_40,566,1132,56.599,DECELERATING,RIGHT
C2K19_b0c9d2329ad1606b_2018-08-02-08-34-47_40,567,1134,56.699,DECELERATING,RIGHT
C2K19_b0c9d2329ad1606b_2018-08-02-08-34-47_40,568,1136,56.799,DECELERATING,RIGHT
C2K19_b0c9d2329ad1606b_2018-08-02-08-34-47_40,569,1138,56.899,DECELERATING,STRAIGHT
C2K19_b0c9d2329ad1606b_2018-08-02-08-34-47_40,570,1140,56.999,DECELERATING,STRAIGHT
C2K19_b0c9d2329ad1606b_2018-08-02-08-34-47_40,571,1142,57.099,DECELERATING,STRAIGHT
C2K19_b0c9d2329ad1606b_2018-08-02-08-34-47_40,572,1144,57.199,DECELERATING,STRAIGHT
C2K19_b0c9d2329ad1606b_2018-08-02-08-34-47_40,573,1146,57.299,DECELERATING,STRAIGHT
C2K19_b0c9d2329ad1606b_2018-08-02-08-34-47_40,574,1148,57.399,DECELERATING,STRAIGHT
C2K19_b0c9d2329ad1606b_2018-08-02-08-34-47_40,575,1150,57.499,DECELERATING,STRAIGHT
C2K19_b0c9d2329ad1606b_2018-08-02-08-34-47_40,576,1152,57.599,DECELERATING,STRAIGHT
C2K19_b0c9d2329ad1606b_2018-08-02-08-34-47_40,577,1154,57.699,DECELERATING,STRAIGHT
C2K19_b0c9d2329ad1606b_2018-08-02-08-34-47_40,578,1156,57.799,DECELERATING,STRAIGHT
C2K19_b0c9d2329ad1606b_2018-08-02-08-34-47_40,579,1158,57.899,DECELERATING,STRAIGHT
C2K19_b0c9d2329ad1606b_2018-08-02-08-34-47_40,580,1160,57.999,DECELERATING,STRAIGHT
C2K19_b0c9d2329ad1606b_2018-08-02-08-34-47_40,581,1162,58.099,DECELERATING,STRAIGHT
C2K19_b0c9d2329ad1606b_2018-08-02-08-34-47_40,582,1164,58.199,DECELERATING,STRAIGHT
C2K19_b0c9d2329ad1606b_2018-08-02-08-34-47_40,583,1166,58.299,DECELERATING,STRAIGHT
C2K19_b0c9d2329ad1606b_2018-08-02-08-34-47_40,584,1168,58.399,DECELERATING,STRAIGHT
C2K19_b0c9d2329ad1606b_2018-08-02-08-34-47_40,585,1170,58.499,DECELERATING,STRAIGHT
C2K19_b0c9d2329ad1606b_2018-08-02-08-34-47_40,586,1172,58.599,DECELERATING,STRAIGHT
C2K19_b0c9d2329ad1606b_2018-08-02-08-34-47_40,587,1174,58.699,DECELERATING,STRAIGHT
C2K19_b0c9d2329ad1606b_2018-08-02-08-34-47_40,588,1176,58.799,DECELERATING,STRAIGHT
C2K19_b0c9d2329ad1606b_2018-08-02-08-34-47_40,589,1178,58.899,DECELERATING,STRAIGHT
C2K19_b0c9d2329ad1606b_2018-08-02-08-34-47_40,590,1180,58.999,DECELERATING,STRAIGHT
C2K19_b0c9d2329ad1606b_2018-08-02-08-34-47_40,591,1182,59.099,DECELERATING,STRAIGHT
C2K19_b0c9d2329ad1606b_2018-08-02-08-34-47_40,592,1184,59.199,DECELERATING,STRAIGHT
C2K19_b0c9d2329ad1606b_2018-08-02-08-34-47_40,593,1186,59.299,DECELERATING,STRAIGHT
C2K19_b0c9d2329ad1606b_2018-08-02-08-34-47_40,594,1188,59.399,DECELERATING,STRAIGHT
C2K19_b0c9d2329ad1606b_2018-08-02-08-34-47_40,595,1190,59.499,DECELERATING,RIGHT
C2K19_b0c9d2329ad1606b_2018-08-02-08-34-47_40,596,1192,59.599,DECELERATING,RIGHT
C2K19_b0c9d2329ad1606b_2018-08-02-08-34-47_40,597,1194,59.699,DECELERATING,RIGHT
C2K19_b0c9d2329ad1606b_2018-08-02-08-34-47_40,598,1196,59.799,DECELERATING,RIGHT
C2K19_b0c9d2329ad1606b_2018-08-02-08-34-47_40,599,1198,59.899,DECELERATING,RIGHT
